station_id,station_name,timestamp,temperature,pressure,humidity,label,fault_type,sensor_type,original_value,evaluation_value,ground_truth_anomaly,ground_truth_type,is_missing
AWS-002,Mumbai Colaba,2026-08-03 20:00:00,31.94,1003.68,84.5,normal,none,temperature,29.01,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 20:10:00,31.94,1003.57,80.8,normal,none,temperature,29.1,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 20:20:00,31.94,1004.03,81.3,normal,none,temperature,28.83,31.94,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-03 20:30:00,28.45,1003.83,83.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 20:40:00,28.58,1003.58,83.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 20:50:00,27.86,1003.71,83.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 21:00:00,27.72,1003.65,84.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 21:10:00,28.2,1003.34,85.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 21:20:00,27.3,1003.84,84.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 21:30:00,26.98,1003.07,86.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 21:40:00,27.02,1003.41,84.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 21:50:00,27.24,1003.76,85.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 22:00:00,26.35,1003.53,87.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 22:10:00,26.29,1003.93,87.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 22:20:00,26.1,1003.73,87.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 22:30:00,26.69,1004.02,86.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 22:40:00,25.98,1004.11,85.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 22:50:00,25.77,1004.03,88.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 23:00:00,25.46,1003.48,87.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 23:10:00,25.7,1003.69,89.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 23:20:00,24.7,1004.31,87.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 23:30:00,25.38,1004.35,90.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 23:40:00,24.84,1004.17,87.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-03 23:50:00,24.75,1004.05,92.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 00:00:00,24.62,1004.22,89.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 00:10:00,24.46,1003.91,89.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 00:20:00,25.04,1004.2,92.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 00:30:00,24.28,1004.63,92.5,normal,none,temperature,24.28,24.28,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 00:40:00,24.26,1004.67,92.0,normal,none,temperature,23.82,24.26,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 00:50:00,24.87,1004.75,92.1,normal,none,temperature,23.99,24.87,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 01:00:00,25.35,1004.81,90.3,normal,none,temperature,24.03,25.35,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 01:10:00,25.56,1004.7,90.9,normal,none,temperature,23.8,25.56,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 01:20:00,26.59,1004.65,92.7,normal,none,temperature,24.39,26.59,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 01:30:00,26.5,1004.78,91.6,normal,none,temperature,23.86,26.5,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 01:40:00,27.13,1004.79,93.9,normal,none,temperature,24.05,27.13,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 01:50:00,27.52,1004.61,91.0,normal,none,temperature,24.0,27.52,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 02:00:00,27.2,1004.85,92.8,normal,none,temperature,23.24,27.2,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 02:10:00,28.31,1004.96,91.8,normal,none,temperature,23.91,28.31,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 02:20:00,28.51,1005.0,95.0,normal,none,temperature,23.67,28.51,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 02:30:00,28.86,1005.31,91.4,normal,none,temperature,23.58,28.86,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 02:40:00,29.69,1005.59,92.4,normal,none,temperature,23.97,29.69,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 02:50:00,30.18,1006.04,90.0,normal,none,temperature,24.02,30.18,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 03:00:00,30.3,1005.34,91.4,normal,none,temperature,23.7,30.3,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 03:10:00,30.69,1005.23,91.8,normal,none,temperature,23.65,30.69,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 03:20:00,31.57,1006.0,92.2,normal,none,temperature,24.09,31.57,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-04 03:30:00,23.68,1006.0,91.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 03:40:00,24.26,1006.21,91.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 03:50:00,23.93,1005.73,91.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 04:00:00,24.09,1005.63,91.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 04:10:00,23.77,1006.4,91.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 04:20:00,24.44,1006.22,91.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 04:30:00,23.67,1006.08,90.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 04:40:00,24.07,1005.9,90.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 04:50:00,25.2,1006.34,92.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 05:00:00,24.53,1006.5,91.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 05:10:00,23.98,1006.32,91.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 05:20:00,24.96,1006.51,88.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 05:30:00,25.08,1006.84,89.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 05:40:00,24.96,1006.95,88.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 05:50:00,25.57,1007.13,90.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 06:00:00,25.03,1007.08,89.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 06:10:00,25.5,1006.55,87.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 06:20:00,,,,normal,none,all,24.79,,1,missing_telemetry,True
AWS-002,Mumbai Colaba,2026-08-04 06:30:00,,,,normal,none,all,25.56,,1,missing_telemetry,True
AWS-002,Mumbai Colaba,2026-08-04 06:40:00,,,,normal,none,all,25.97,,1,missing_telemetry,True
AWS-002,Mumbai Colaba,2026-08-04 06:50:00,,,,normal,none,all,26.21,,1,missing_telemetry,True
AWS-002,Mumbai Colaba,2026-08-04 07:00:00,,,,normal,none,all,26.47,,1,missing_telemetry,True
AWS-002,Mumbai Colaba,2026-08-04 07:10:00,,,,normal,none,all,26.64,,1,missing_telemetry,True
AWS-002,Mumbai Colaba,2026-08-04 07:20:00,25.86,1006.93,87.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 07:30:00,27.1,1007.56,89.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 07:40:00,26.52,1007.75,87.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 07:50:00,26.63,1007.2,86.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 08:00:00,26.86,1007.44,85.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 08:10:00,27.16,1007.37,85.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 08:20:00,27.22,1007.55,84.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 08:30:00,27.26,1007.17,83.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 08:40:00,27.9,1007.9,84.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 08:50:00,27.85,1008.05,84.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 09:00:00,28.5,1007.71,85.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 09:10:00,28.59,1007.68,83.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 09:20:00,28.46,1007.96,81.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 09:30:00,29.02,1007.46,82.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 09:40:00,29.84,1007.43,80.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 09:50:00,29.52,1007.72,78.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 10:00:00,28.97,1007.64,81.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 10:10:00,29.82,1007.48,79.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 10:20:00,30.2,1007.1,80.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 10:30:00,30.05,1007.34,82.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 10:40:00,29.42,1007.64,79.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 10:50:00,30.26,1007.51,81.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 11:00:00,30.52,1007.51,78.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-04 11:10:00,30.96,1007.32,79.6,normal,none,none,,,0,normal,False
